,이름,주소,구,위도,경도,브랜드
942,길음뉴타운점,"서울 성북구 길음로 74 (길음동, 길음 에스에이치빌)",성북구,37.6097759,127.0206116,이디야
943,돈암동점,서울 성북구 동소문로 119 (동선동4가),성북구,37.5943435,127.0185038,이디야
944,돈암아리랑점,"서울 성북구 아리랑로 75 (돈암동, 돈암코오롱하늘채)",성북구,37.5991068,127.0137948,이디야
945,돌곶이역점,서울 성북구 돌곶이로22길 3 (석관동),성북구,37.6101594,127.058086,이디야
946,동덕여대점,서울 성북구 화랑로 99 (하월곡동),성북구,37.6038358,127.0353171,이디야
947,동소문동점,서울 성북구 동소문로13길 5 (동소문동4가),성북구,37.5920114,127.0128569,이디야
948,보문역점,서울 성북구 보문로 111 (보문동2가),성북구,37.5848579,127.0191073,이디야
949,석계중앙점,서울 성북구 화랑로40길 61 (석관동),성북구,37.6073036,127.062906,이디야
950,석관동점,"서울 성북구 돌곶이로8길 22 (석관동, 래미안아트리치)",성북구,37.606103,127.0634229,이디야
951,성신여대역점,서울 성북구 동소문로17길 40 (동소문동6가),성북구,37.5935484,127.0152431,이디야
952,성신여대점,서울 성북구 보문로34길 100 (동선동2가),성북구,37.5911844,127.020776,이디야
953,안암래미안점,서울 성북구 보문로30가길 42 (안암동1가),성북구,37.5889656,127.02202,이디야
954,월곡1동점,서울 성북구 오패산로 99 (하월곡동),성북구,37.6107208,127.0351251,이디야
955,월곡동아점,서울 성북구 장월로1길 47 (상월곡동),성북구,37.606215,127.0456787,이디야
956,장위2동점,서울 성북구 화랑로25길 14 (장위동),성북구,37.6094377,127.0519431,이디야
957,장위뉴타운점,서울 성북구 장월로 144-1 (장위동),성북구,37.6176579,127.0510126,이디야
958,장위동점,서울 성북구 월계로40길 7 (장위동),성북구,37.6228267,127.048397,이디야
959,장위북서울꿈의숲점,서울 성북구 돌곶이로41가길 2 (장위동),성북구,37.6185575,127.0455923,이디야
960,장위중앙점,서울 성북구 장위로 35 (장위동),성북구,37.6144277,127.0407678,이디야
961,정릉뉴타운점,"서울 성북구 정릉로 307 (정릉동, 라온유 아파트)",성북구,37.6032405,127.0182023,이디야
962,정릉아리랑점,"서울 성북구 북악산로 851 (정릉동, 정릉2차 e-편한세상)",성북구,37.599785,127.0193858,이디야
963,정릉점,서울 성북구 보국문로 77 (정릉동),성북구,37.6111065,127.0086007,이디야
964,정릉중앙점,서울 성북구 정릉로 251 (정릉동),성북구,37.6136201,127.0071843,이디야
965,종암동점,서울 성북구 종암로 105 (종암동),성북구,37.5994896,127.0339384,이디야
966,하월곡동점,서울 성북구 오패산로 16 (하월곡동),성북구,37.6035972,127.0375512,이디야
967,한성대역점,서울 성북구 동소문로 19 (동소문동1가),성북구,37.5889646,127.0063694,이디야
968,한성대점,서울 성북구 삼선교로 10 (삼선동1가),성북구,37.5877048,127.0068833,이디야
969,가든파이브점,"서울 송파구 충민로 10 (문정동, 가든파이브툴)",송파구,37.478962,127.119148,이디야
970,가락몰점,"서울 송파구 양재대로 932 (가락동, 가락몰 판매동)",송파구,37.493116,127.1164539,이디야
971,가락중앙점,서울 송파구 송이로 87 (가락동),송파구,37.4982843,127.1207781,이디야
972,개롱역점,"서울 송파구 오금로 407 (오금동, 상아아파트)",송파구,37.497728,127.135835,이디야
973,거여점,서울 송파구 오금로 497 (거여동),송파구,37.48205129999999,127.1429218,이디야
974,마천사거리점,"서울 송파구 마천로 264 (거여동, 흥일빌딩)",송파구,37.4980378,127.1461353,이디야
975,문정KDU타워점,"서울 송파구 정의로 70 (문정동, 케이디유타워)",송파구,37.4830797,127.12489,이디야
976,문정문현점,서울 송파구 새말로8길 30 (문정동),송파구,37.4800957,127.1266355,이디야
977,문정중앙점,서울 송파구 문정로 31-1 (문정동),송파구,37.4864701,127.1263126,이디야
978,문정테라타워점,"서울 송파구 송파대로 167 (문정동, 문정역테라타워)",송파구,37.484765,127.1211569,이디야
979,방이미성점,"서울 송파구 오금로 251 (방이동, 잠실3차한양아파트)",송파구,37.5060802,127.1222351,이디야
980,방이시장점,서울 송파구 백제고분로48길 3 (방이동),송파구,37.51180069999999,127.1137457,이디야
981,방이역점,서울 송파구 위례성대로18길 32 (방이동),송파구,37.5095235,127.1247104,이디야
982,방이초교점,서울 송파구 가락로 280 (방이동),송파구,37.5127115,127.1199902,이디야
983,삼전역점,서울 송파구 백제고분로 263 (삼전동),송파구,37.5027433,127.0957873,이디야
984,서울삼성내과점,"서울 송파구 백제고분로 126 (잠실동, 오룡빌딩)",송파구,37.5061551,127.0807668,이디야
985,석촌백제점,"서울 송파구 백제고분로39길 15 (석촌동, 삼경빌딩)",송파구,37.5058869,127.1043148,이디야
986,석촌사거리점,"서울 송파구 송파대로 409 (석촌동, 범양빌딩)",송파구,37.5034635,127.1082718,이디야
987,석촌역점,"서울 송파구 송파대로 456 (송파동, 웅현빌딩)",송파구,37.5071619,127.1058265,이디야
988,송파동점,"서울 송파구 백제고분로41길 5 (송파동, 태원빌딩)",송파구,37.5080488,127.107095,이디야
989,송파문정점,서울 송파구 송이로 159 (가락동),송파구,37.4929217,127.1253339,이디야
990,송파올림픽훼미리타운점,"서울 송파구 중대로 24 (문정동, 올림픽훼밀리타운 아카데미 상가)",송파구,37.4896023,127.1187913,이디야
991,송파위례점,"서울 송파구 위례광장로 188 (장지동, 아이온스퀘어)",송파구,37.4811605,127.1423292,이디야
992,송파잠실점,서울 송파구 삼전로 95 (잠실동),송파구,37.5069289,127.0898316,이디야
993,송파파인타운점,"서울 송파구 충민로2길 28 (장지동, 대진플라자2)",송파구,37.4772984,127.1275686,이디야
994,송파풍납점,서울 송파구 강동대로9길 17-1 (풍납동),송파구,37.5280621,127.11653,이디야
995,송파하비오점,"서울 송파구 송파대로 111 (문정동, 파크하비오)",송파구,37.4857615,127.1317586,이디야
996,송파한양점,"서울 송파구 가락로 165 (송파동, 위례캐슬빌)",송파구,37.5031659,127.1178357,이디야
997,오금점,"서울 송파구 오금로 306 (가락동, 가락스타클래스)",송파구,37.5028786,127.1261236,이디야
998,오금중앙점 ,"서울 송파구 위례성대로22길 18 (오금동, 이시돌빌딩)",송파구,37.5087113,127.1304008,이디야
999,올림픽공원점,서울 송파구 올림픽로 354 (방이동),송파구,37.5164031,127.1215351,이디야
1000,올림픽프라자점,서울 송파구 양재대로 1222 (방이동),송파구,37.5157197,127.1322328,이디야
1001,위례아이파크점,"서울 송파구 위례광장로 136 (장지동, 위례아이파크)",송파구,37.476128,127.1420414,이디야
1002,위례포레샤인점,"서울 송파구 위례순환로 477 (장지동, 위례포레샤인23단지)",송파구,37.4762808,127.1356549,이디야
1003,잠실나루역점,"서울 송파구 올림픽로35길 104 (신천동, 장미아파트)",송파구,37.5200705,127.0995,이디야
1004,잠실본동점,"서울 송파구 백제고분로 172 (잠실동, 제이케이빌딩)",송파구,37.5060163,127.0825999,이디야
1005,잠실역점,"서울 송파구 송파대로 567 (잠실동, 잠실주공아파트)",송파구,37.51289879999999,127.0829932,이디야
1006,종합운동장역점,"서울 송파구 올림픽로 76 (잠실동, J타워)",송파구,37.5115209,127.0791737,이디야
1007,CBS본사점,서울 양천구 목동서로 159-1 (목동),양천구,37.52821350000001,126.8749471,이디야
1008,강서초교점,서울 양천구 오목로 48 (신월동),양천구,37.5220241,126.8429393,이디야
1009,목3동점,"서울 양천구 목동중앙북로 38 (목동, 롯데캐슬위너아파트)",양천구,37.5466479,126.8679932,이디야
1010,목4동점,서울 양천구 목동중앙본로7길 46 (목동),양천구,37.5394371,126.86612,이디야
1011,목동남부점,서울 양천구 목동남로 46 (신정동),양천구,37.5087155,126.8647187,이디야
1012,목동등촌로점,서울 양천구 등촌로 180 (목동),양천구,37.5456026,126.8627246,이디야
1013,목동로데오점,서울 양천구 목동로 219 (신정동),양천구,37.5279211,126.8637907,이디야
1014,목동센트럴아이파크위브점,서울 양천구 남부순환로 603 (신월동),양천구,37.5151785,126.8406797,이디야
1015,목동신목점,"서울 양천구 목동중앙로 85 (목동, 강산아파트)",양천구,37.5369691,126.8714743,이디야
1016,목동신트리점,"서울 양천구 신정로 312 (신정동, 뉴프라자)",양천구,37.5132891,126.8554552,이디야
1017,목동아델리체점,"서울 양천구 중앙로43길 14 (신정동, 래미안 목동아델리체)",양천구,37.5180135,126.8518873,이디야
1018,목동역점,서울 양천구 오목로 227 (신정동),양천구,37.526041,126.8627071,이디야
1019,목동중앙점,"서울 양천구 목동서로 287 (신정동, 동문비젼오피스텔)",양천구,37.5215106,126.8690925,이디야
1020,목동파라곤점,서울 양천구 목동서로 155 (목동),양천구,37.5293136,126.8751264,이디야
1021,목동파리공원점,서울 양천구 목동동로 379 (목동),양천구,37.5355702,126.8787085,이디야
1022,서남병원점,서울 양천구 신정동,양천구,37.5166014,126.8638714,이디야
1023,신월5동점,서울 양천구 화곡로 50 (신월동),양천구,37.5391278,126.8274379,이디야
1024,신월7동점,서울 양천구 지양로 79 (신월동),양천구,37.5223947,126.8329818,이디야
1025,신월사거리점,서울 양천구 남부순환로 353 (신월동),양천구,37.5356284,126.8289172,이디야
1026,신월신곡시장점,서울 양천구 신월로 172 (신월동),양천구,37.5182621,126.8426399,이디야
1027,신정교점,서울 양천구 신목로 36 (신정동),양천구,37.5188009,126.8737695,이디야
1028,신정네거리역점,서울 양천구 중앙로 282 (신정동),양천구,37.5215126,126.8525663,이디야
1029,신정서부점,서울 양천구 신정로11길 50-15 (신정동),양천구,37.5121775,126.8383361,이디야
1030,신정역점,서울 양천구 오목로 155 (신정동),양천구,37.5249251,126.854642,이디야
1031,양천구청점,서울 양천구 목동동로 63 (신정동),양천구,37.5152752,126.8623016,이디야
1032,오목교대학학원점,서울 양천구 오목로 319 (목동),양천구,37.5250374,126.8730535,이디야
1033,오목교역점,서울 양천구 신목로 102 (목동),양천구,37.5235593,126.8757535,이디야
1034,KBS별관점,"서울 영등포구 국제금융로8길 27-9 (여의도동, 동북빌딩)",영등포구,37.5196169,126.9289537,이디야
1035,국회대로점,"서울 영등포구 국회대로72길 4 (여의도동, 아이비피아빌딩)",영등포구,37.5302939,126.9199036,이디야
1036,국회의사당역점,"서울 영등포구 의사당대로 22 (여의도동, 이룸센터)",영등포구,37.5268293,126.91783,이디야
1037,남부고용센터점,서울 영등포구 양산로 71 (양평동3가),영등포구,37.5249901,126.8910908,이디야
1038,당산버드나루점,서울 영등포구 버드나루로 87 (영등포동7가),영등포구,37.5247311,126.9072916,이디야
1039,당산역점,"서울 영등포구 당산로 222 (당산동5가, 당산디오빌)",영등포구,37.533212,126.9022778,이디야
1040,당산중앙점,서울 영등포구 당산로 159 (당산동4가),영등포구,37.5287389,126.8995556,이디야
1041,대림1동점,서울 영등포구 도림로 198 (대림동),영등포구,37.4963889,126.9028182,이디야
1042,대림3동점,서울 영등포구 대림로 212 (대림동),영등포구,37.4995567,126.8981452,이디야
1043,대림역점,서울 영등포구 도림로31길 2 (대림동),영등포구,37.4924907,126.8959161,이디야
1044,도림사거리점,서울 영등포구 도림로 326 (신길동),영등포구,37.5065486,126.9018065,이디야
1045,도림점,"서울 영등포구 도신로15길 40 (도림동, 도림빌딩)",영등포구,37.5076045,126.8972947,이디야
1046,문래역점,서울 영등포구 문래로 89 (문래동3가),영등포구,37.5196161,126.8919362,이디야
1047,보라매역점,서울 영등포구 여의대방로 141 (신길동),영등포구,37.5074088,126.9168029,이디야
1048,서여의도점,"서울 영등포구 국회대로72길 17 (여의도동, KCC파크타운)",영등포구,37.529455,126.9211706,이디야
1049,선유도역점,서울 영등포구 양평로 126 (양평동5가),영등포구,37.5411416,126.8944092,이디야
1050,신길성애병원점,서울 영등포구 여의대방로53길 27 (신길동),영등포구,37.5118321,126.9215338,이디야
1051,신길썬프라자점,서울 영등포구 신길로 42 (신길동),영등포구,37.496429,126.9086066,이디야
1052,신길아이파크점,서울 영등포구 도림로 280 (신길동),영등포구,37.5029,126.9042022,이디야
1053,신길역점,서울 영등포구 영등포로 353 (신길동),영등포구,37.5150289,126.918074,이디야
1054,신길중앙점,서울 영등포구 도신로 229 (신길동),영등포구,37.5121582,126.9165036,이디야
1055,신풍역점,서울 영등포구 신풍로 52-1 (신길동),영등포구,37.49990469999999,126.9117746,이디야
1056,양평동2가점,"서울 영등포구 선유서로25길 19 (양평동2가, 오목교투웨니퍼스트)",영등포구,37.5243251,126.8837313,이디야
1057,여의나루역점,서울 영등포구 여의나루로 113 (여의도동),영등포구,37.52601629999999,126.9307571,이디야
1058,여의도농협재단점,"서울 영등포구 국제금융로8길 2 (여의도동, 농협재단빌딩)",영등포구,37.5219838,126.930031,이디야
1059,여의도역점,"서울 영등포구 의사당대로 108 (여의도동, 아일렉스)",영등포구,37.5210236,126.9240116,이디야
1060,영등포knk점,"서울 영등포구 영신로 220 (영등포동8가, KnK디지털타워)",영등포구,37.5283387,126.905394,이디야
1061,영등포구청점,서울 영등포구 당산로 110 (당산동3가),영등포구,37.5268845,126.8983667,이디야
1062,영등포그랜드점,"서울 영등포구 양산로9길 15 (양평동3가, 그랜드타워)",영등포구,37.5263235,126.888719,이디야
1063,영등포본동점,서울 영등포구 영신로19길 15 (영등포동),영등포구,37.5138185,126.9060085,이디야
1064,영등포시장점,서울 영등포구 영등포로35길 19 (영등포동6가),영등포구,37.5216207,126.9041803,이디야
1065,영등포아크로타워점,"서울 영등포구 국회대로54길 10 (영등포동7가, 아크로타워 스퀘어)",영등포구,37.5233486,126.9077563,이디야
1066,영등포에이스점,서울 영등포구 경인로 775 (문래동3가),영등포구,37.5176033,126.895289,이디야
1067,영등포점,서울 영등포구 영중로 16-1 (영등포동3가),영등포구,37.5187427,126.9070871,이디야
1068,영등포중앙점,서울 영등포구 영중로 37 (영등포동4가),영등포구,37.5193148,126.9046511,이디야
1069,영등포코레일점,"서울 영등포구 경인로 846 (영등포동, 영등포 민자역사)",영등포구,37.5154709,126.9066823,이디야
1070,영등포홈플러스점,"서울 영등포구 당산로 42 (문래동3가, 홈플러스)",영등포구,37.5189549,126.8986982,이디야
1071,한강성심병원점,서울 영등포구 버드나루로 51 (영등포동2가),영등포구,37.5212309,126.911986,이디야
1072,한국수출입은행점,"서울 영등포구 은행로 38 (여의도동, 한국수출입은행빌딩)",영등포구,37.528594,126.9234204,이디야
1073,힐스테이트클래시안점,"서울 영등포구 신길로28길 9 (신길동, 힐스테이트 클래시안)",영등포구,37.503593,126.912645,이디야
1074,갈현점,서울 은평구 갈현로 268 (갈현동),은평구,37.6219431,126.9127496,이디야
1075,구산역점,서울 은평구 연서로 148 (대조동),은평구,37.6119567,126.9176102,이디야
1076,구파발역점,"서울 은평구 진관2로 29-21 (진관동, 드림스퀘어)",은평구,37.6458965,126.9262918,이디야
1077,녹번동점,"서울 은평구 진흥로 156 (녹번동, 신명빌딩)",은평구,37.6086912,126.9269617,이디야
1078,녹번중앙점,"서울 은평구 통일로 635 (녹번동, 녹번동메카오피스텔)",은평구,37.603474,126.9346394,이디야
1079,독바위역점,"서울 은평구 불광로 128 (불광동, 배진하우스)",은평구,37.6180771,126.9333072,이디야
1080,백련산아이파크점,"서울 은평구 응암로 264 (응암동, 서울빌딩)",은평구,37.5952388,126.9188557,이디야
1081,본서부병원점,"서울 은평구 응암로 337 (응암동, 빛터룩스 빌딩)",은평구,37.6012692,126.9221517,이디야
1082,불광역점,서울 은평구 통일로 731 (대조동),은평구,37.6104759,126.9292194,이디야
1083,불광연서로점,서울 은평구 연서로 275 (불광동),은평구,37.6116009,126.9304684,이디야
1084,불광중앙점,서울 은평구 불광로 59 (불광동),은평구,37.6122908,126.9317226,이디야
1085,새절역점,서울 은평구 가좌로 272 (신사동),은평구,37.5953803,126.9075953,이디야
1086,수색역점,서울 은평구 수색로 250 (수색동),은평구,37.5818859,126.8963113,이디야
1087,역촌동점,서울 은평구 갈현로 82 (역촌동),은평구,37.6013705,126.9134783,이디야
1088,역촌사거리점,서울 은평구 서오릉로 100 (대조동),은평구,37.60888310000001,126.9209257,이디야
1089,역촌진흥로점,서울 은평구 진흥로1길 3 (역촌동),은평구,37.6033089,126.9185098,이디야
1090,연신내역점,서울 은평구 통일로 855-9 (갈현동),은평구,37.6270657,126.9156137,이디야
1091,연신내중앙점,서울 은평구 통일로 825 (대조동),은평구,37.6170165,126.9226896,이디야
1092,연신내통일로점,서울 은평구 통일로 876 (불광동),은평구,37.6211624,126.9202577,이디야
1093,은평구청점,서울 은평구 은평로 197 (녹번동),은평구,37.6016007,126.9296014,이디야
1094,은평뉴타운점,"서울 은평구 진관3로 70 (진관동, 은평뉴타운상림마을)",은평구,37.6382514,126.9178214,이디야
1095,은평이마트점,"서울 은평구 은평로 111 (응암동, 은평이마트)",은평구,37.6003946,126.9202149,이디야
1096,응암역점,"서울 은평구 연서로 9 (역촌동, 센타폴리스)",은평구,37.5998561,126.9154719,이디야
1097,응암오거리점,서울 은평구 응암로 211 (응암동),은평구,37.5908628,126.9171141,이디야
1098,응암중앙점,서울 은평구 응암로 183 (응암동),은평구,37.5883944,126.9165713,이디야
1099,증산동점,서울 은평구 증산서길 78 (증산동),은평구,37.5833382,126.9065476,이디야
1100,경복궁역점,서울 종로구 자하문로 7 (체부동),종로구,37.5790658,126.9697902,이디야
1101,광화문점,서울 종로구 세종대로23길 15 (도렴동),종로구,37.571457,126.9756366,이디야
1102,광화문트윈트리타워점,"서울 종로구 율곡로 6 (중학동, 트윈 트리 빌딩)",종로구,37.5755279,126.9800596,이디야
1103,낙원동점,서울 종로구 낙원동 ,종로구,37.57284569999999,126.9884126,이디야
1104,대학로점,서울 종로구 대학로10길 17 (동숭동),종로구,37.5820564,127.0031655,이디야
1105,독립문역점,서울 종로구 통일로 266 (무악동),종로구,37.5771577,126.9586244,이디야
1106,동대문역점,"서울 종로구 율곡로 286 (종로6가, 야드인빌딩)",종로구,37.5718325,127.0081491,이디야
1107,동묘역점,서울 종로구 종로 354 (숭인동),종로구,37.5776264,127.0223891,이디야
1108,방통대점,서울 종로구 대학로 81-1 (연건동),종로구,37.5783148,127.0017255,이디야
1109,배화여대점,서울 종로구 필운대로1길 35 (필운동),종로구,37.5778275,126.9679917,이디야
1110,북촌마을점,서울 종로구 북촌로5길 39 (화동),종로구,37.57953759999999,126.9836008,이디야
1111,삼일빌딩점,서울 종로구 삼일대로15길 13 (관철동),종로구,37.5687786,126.986596,이디야
1112,상명대점,서울 종로구 홍지동,종로구,37.601247,126.9562041,이디야
1113,성균관대점,서울 종로구 성균관로 8 (명륜2가),종로구,37.5845216,126.9994393,이디야
1114,숭인점,서울 종로구 숭인동길 6 (숭인동),종로구,37.5752518,127.0215847,이디야
1115,신설점,서울 종로구 난계로29길 30 (숭인동),종로구,37.5741948,127.0214683,이디야
1116,종각점,서울 종로구 삼일대로19길 24 (관철동),종로구,37.5694966,126.9866708,이디야
1117,종로3가점,서울 종로구 종로 126 (종로3가),종로구,37.5700276,126.9917137,이디야
1118,종로4가점,서울 종로구 김상옥로 1 (인의동),종로구,37.5734546,126.9978915,이디야
1119,종로5가점,서울 종로구 대학로 33 (효제동),종로구,37.5738196,127.0027668,이디야
1120,종로교차로점,서울 종로구 동호로 406-1 (종로5가),종로구,37.5705613,127.002241,이디야
1121,종로구청점,서울 종로구 수송동,종로구,37.5739802,126.9804234,이디야
1122,종로르메이에르점,서울 종로구 종로1가 르메이에르종로타운,종로구,37.5709593,126.9798759,이디야
1123,종로삼일대로점,서울 종로구 삼일대로 390-1 (관철동),종로구,37.5690625,126.9872746,이디야
1124,종로타워점,"서울 종로구 종로 51 (종로2가, 종로타워)",종로구,37.57079,126.98356,이디야
1125,창덕궁점,서울 종로구 돈화문로 41-1 (묘동),종로구,37.5741088,126.991447,이디야
1126,창신동점,서울 종로구 종로 316-1 (창신동),종로구,37.5745846,127.008896,이디야
1127,창신중앙점 ,서울 종로구 지봉로 64 (숭인동),종로구,37.5756904,127.0158154,이디야
1128,탑골공원점,서울 종로구 낙원동 ,종로구,37.57284569999999,126.9884126,이디야
1129,혜화동로터리점,서울 종로구 혜화로 3-1 (혜화동),종로구,37.5860305,127.0005638,이디야
1130,혜화역점,서울 종로구 창경궁로 258-15 (명륜2가),종로구,37.5846573,127.0002379,이디야
1131,IBK본점,"서울 중구 을지로 79 (을지로2가, 기업은행)",중구,37.56566979999999,126.9894519,이디야
1132,YTN점,서울 중구 세종대로1길 11 (봉래동1가),중구,37.5597113,126.9746181,이디야
1133,광희동점,서울 중구 마른내로 165-1 (광희동1가),중구,37.564787,127.006136,이디야
1134,다동점,서울 중구 다동길 46 (다동),중구,37.56782159999999,126.9817119,이디야
1135,동국대후문점,"서울 중구 창경궁로 2 (충무로5가, 남경빌딩)",중구,37.5624822,126.9986871,이디야
1136,동대문점,서울 중구 을지로43길 38 (을지로6가),중구,37.5676676,127.0077516,이디야
1137,동평화점,서울 중구 청계천로 318 (신당동),중구,37.5694218,127.0132185,이디야
1138,만리동고개점,"서울 중구 만리재로 175 (만리동2가, 서울역센트럴자이),402동 102호",중구,37.554538,126.9636814,이디야
1139,명동역점,서울 중구 퇴계로 103 (충무로1가),중구,37.5609432,126.9825464,이디야
1140,명동중앙점,"서울 중구 명동7길 21 (을지로2가, 명동아르누보센텀)",중구,37.5646918,126.9838429,이디야
1141,서소문점,서울 중구 서소문로11길 8 (서소문동),중구,37.5632228,126.973086,이디야
1142,서울시청점,"서울 중구 세종대로20길 23 (무교동, 원창빌딩)",중구,37.5671385,126.978497,이디야
1143,신당점,서울 중구 다산로35길 11 (신당동),중구,37.56351799999999,127.0148075,이디야
1144,신당중앙점,서울 중구 퇴계로 455 (황학동),중구,37.56744380000001,127.0198915,이디야
1145,약수역점,서울 중구 동호로 186-13 (신당동),중구,37.5545654,127.0114859,이디야
1146,오장동점,서울 중구 마른내로 109-1 (오장동),중구,37.5645748,127.0001136,이디야
1147,을지로3가점,서울 중구 수표로 45 (저동2가),중구,37.5634861,126.9902353,이디야
1148,정동점,서울 중구 정동길 2-1 (정동),중구,37.5679414,126.9693423,이디야
1149,중림점,서울 중구 청파로 464 (중림동),중구,37.5607773,126.9682129,이디야
1150,청구역점,서울 중구 다산로 181-2 (신당동),중구,37.5597511,127.0132283,이디야
1151,충무로3가점,서울 중구 퇴계로27길 31 (충무로3가),중구,37.56252509999999,126.9912341,이디야
1152,충무로점,서울 중구 퇴계로 188 (필동1가),중구,37.5609015,126.9924937,이디야
1153,충무아트홀점,서울 중구 퇴계로 381-1 (신당동),중구,37.5652402,127.0139856,이디야
1154,충무필동점,서울 중구 퇴계로 218-5 (필동2가),중구,37.561541,126.9936459,이디야
1155,충정로역점,"서울 중구 중림로 10 (중림동, 중림동 삼성 사이버 빌리지)",중구,37.5587312,126.9649372,이디야
1156,태평로점,서울 중구 세종대로11길 26 (서소문동),중구,37.5621115,126.9740103,이디야
1157,퇴계로2길점,서울 중구 퇴계로2길 1 (남창동),중구,37.5575233,126.9773972,이디야
1158,한국은행점,서울 중구 남대문로 29-2 (남대문로3가),중구,37.5619687,126.9803334,이디야
1159,황학롯데캐슬점,"서울 중구 청계천로 400 (황학동, 롯데캐슬베네치아)",중구,37.571596,127.022479,이디야
1160,회현SK리더스점,"서울 중구 퇴계로 72 (회현동1가, 리더스뷰남산)",중구,37.5592302,126.9806639,이디야
1161,강동고덕교차로점,"서울 강동구 고덕로 421 (강일동, 대한연세요양원)",강동구,37.55737130000001,127.1725399,이디야
1162,강동구청점,"서울 강동구 성내로6길 20 (성내동, 청일 베르네)",강동구,37.5288753,127.1222899,이디야
1163,강동성내점,서울 강동구 풍성로 162 (성내동),강동구,37.5304839,127.1298465,이디야
1164,강동신명초교점,"서울 강동구 명일로 260 (길동, 길동신동아아파트)",강동구,37.540617,127.149247,이디야
1165,강동역점,"서울 강동구 천호대로 1065 (천호동, 강동상떼빌)",강동구,37.5369841,127.1304589,이디야
1166,강일점,"서울 강동구 아리수로93길 19 (강일동, 임페리얼타워)",강동구,37.5665592,127.1737804,이디야
1167,고덕그라시움후문점,서울 강동구 동남로82길 121 (고덕동),강동구,37.5603577,127.1636874,이디야
1168,고덕래미안힐스점,"서울 강동구 아리수로50길 50 (고덕동, 래미안힐스테이트고덕)",강동구,37.5602282,127.1493354,이디야
1169,고덕점,"서울 강동구 동남로75길 19 (명일동, 명일빌딩)",강동구,37.5540951,127.1551471,이디야
1170,굽은다리역점,서울 강동구 양재대로 1543 (천호동),강동구,37.5434703,127.1418503,이디야
1171,길동사거리점,서울 강동구 천호대로 1132 (성내동),강동구,37.5302922,127.1287651,이디야
1172,길동역점,서울 강동구 양재대로 1471 (길동),강동구,37.5372792,127.1393753,이디야
1173,길동중앙점,서울 강동구 명일로 200 (길동),강동구,37.5365076,127.1459209,이디야
1174,둔촌점,서울 강동구 양재대로 1377 (성내동),강동구,37.5302922,127.1287651,이디야
1175,명일역점,"서울 강동구 구천면로 424 (명일동, 명일메가타운)",강동구,37.5503207,127.145546,이디야
1176,명일중앙점,"서울 강동구 상암로 210 (명일동, 명일현대종합상가)",강동구,37.5484567,127.1487867,이디야
1177,보훈병원점,"서울 강동구 명일로 110 (둔촌동, 둔촌동암펠로스타워)",강동구,37.5287091,127.1431767,이디야
1178,상일리엔파크점,"서울 강동구 상일로 74 (상일동, 고덕리엔파크3단지아파트)",강동구,37.5523456,127.175784,이디야
1179,암사3동점,"서울 강동구 고덕로 140 (암사동, 프라이어팰리스)",강동구,37.5534915,127.1390945,이디야
1180,암사역점,"서울 강동구 올림픽로 782 (암사동, 501타워)",강동구,37.5508357,127.1281014,이디야
1181,암사중앙점,"서울 강동구 암사길 50 (암사동, 제이빌더스)",강동구,37.5516267,127.1348226,이디야
1182,올림픽북문점,서울 강동구 성안로 7 (성내동),강동구,37.5244902,127.1288855,이디야
1183,천호로데오점,서울 강동구 천호대로 1027 (천호동),강동구,37.5381679,127.1262834,이디야
1184,천호역점,서울 강동구 천호대로 1006 (성내동),강동구,37.5302922,127.1287651,이디야
1185,천호중앙점,"서울 강동구 올림픽로 660 (천호동, 천호엘크루주상복합)",강동구,37.540115,127.1245713,이디야
1186,천호초교사거리점,"서울 강동구 구천면로 304 (천호동, 일주빌딩)",강동구,37.5474982,127.1305473,이디야
1187,천호현대점,서울 강동구 올림픽로 665 (천호동),강동구,37.5408846,127.1238516,이디야
1188,개봉북부점,서울 구로구 경인로40길 12 (개봉동),구로구,37.495564,126.8590429,이디야
1189,개봉역점,서울 구로구 남부순환로97길 11 (개봉동),구로구,37.4941792,126.8583787,이디야
1190,개봉중앙점,서울 구로구 개봉로3길 26 (개봉동),구로구,37.48641,126.8548809,이디야
1191,개봉현대점,서울 구로구 개봉로 69 (개봉동),구로구,37.4918637,126.8555982,이디야
1192,고대구로병원점,서울 구로구 구로동로 157 (구로동),구로구,37.492533,126.8833543,이디야
1193,고척사거리점,"서울 구로구 고척로 228-6 (고척동, 종만빌딩)",구로구,37.5057472,126.8582376,이디야
1194,고척스카이돔점,"서울 구로구 경인로 397 (고척동, 골든타워빌딩)",구로구,37.5011414,126.8625002,이디야
1195,구로NC점,서울 구로구 구로동로 240 (구로동),구로구,37.4999675,126.8826973,이디야
1196,구로거리공원점,서울 구로구 구로중앙로28길 73 (구로동),구로구,37.5007554,126.8893254,이디야
1197,구로고척점,"서울 구로구 고척로 149 (고척동, 상암빌딩)",구로구,37.50308649999999,126.850169,이디야
1198,구로궁동점,서울 구로구 오리로 1304 (궁동) 1층,구로구,37.5003075,126.8289067,이디야
1199,구로미성점,"서울 구로구 구로중앙로 228 (신도림동, 기임빌딩)",구로구,37.5060959,126.87662,이디야
1200,구로에이스점,서울 구로구 디지털로33길 11 (구로동),구로구,37.4856641,126.8955021,이디야
1201,구로역광장점,"서울 구로구 경인로 572 (구로동, 스타팰리스)",구로구,37.5034025,126.880915,이디야
